-0.638975   -0.53303   -0.067077   0.469259   0.984133   1.50821   1.9315   2.46697   2.98184   3.35094   3.41074   5.53095
-0.637637   -0.535965   -0.0709985   0.466913   0.981787   1.50527   1.92916   2.46439   2.9795   3.34953   3.41035   5.52938
-0.623404   -0.567198   -0.112722   0.441955   0.956829   1.47404   1.9042   2.43692   2.95454   3.33458   3.40621   5.51277
-0.622227   -0.569262   -0.116173   0.439891   0.954765   1.47146   1.90213   2.43465   2.95248   3.33335   3.40586   5.5114
-0.620782   -0.571796   -0.118071   0.437358   0.952232   1.46829   1.8996   2.43186   2.94994   3.33183   3.40544   5.50971
-0.618107   -0.576487   -0.121585   0.432666   0.94754   1.46241   1.89491   2.4267   2.94525   3.32902   3.40466   5.50659
-0.596062   -0.615144   -0.150545   0.39401   0.908884   1.41728   1.85625   2.38416   2.9066   3.30587   3.39825   5.48086
-0.570218   -0.660462   -0.184495   0.348691   0.857872   1.36437   1.81093   2.33429   2.86128   3.27873   3.39072   5.45069
-0.567489   -0.665247   -0.188079   0.343906   0.852485   1.35878   1.80615   2.32902   2.85649   3.27586   3.38993   5.4475
-0.548012   -0.6994   -0.213665   0.309753   0.814041   1.31891   1.772   2.29143   2.81805   3.25541   3.38426   5.42477
-0.522114   -0.744812   -0.247685   0.264341   0.762923   1.27349   1.72658   2.24146   2.76693   3.22821   3.37672   5.39454
-0.50649   -0.77221   -0.26821   0.236944   0.732084   1.2461   1.69919   2.22231   2.73609   3.2118   3.37217   5.37631
-0.502584   -0.777684   -0.273341   0.230094   0.724374   1.23925   1.69234   2.21752   2.72838   3.2077   3.37103   5.37175
-0.500069   -0.781209   -0.276644   0.225685   0.720407   1.23484   1.68793   2.21444   2.72342   3.20506   3.3703   5.36881
-0.481769   -0.806856   -0.300683   0.193596   0.69154   1.20275   1.6655   2.192   2.6873   3.18584   3.36497   5.34745
-0.480485   -0.808656   -0.302935   0.191344   0.689514   1.2005   1.66392   2.19043   2.68476   3.18449   3.3646   5.34595
-0.47401   -0.81773   -0.314288   0.18227   0.679301   1.18914   1.65599   2.18249   2.67198   3.17769   3.36271   5.33839
-0.45448   -0.845103   -0.348535   0.154897   0.648493   1.1549   1.63205   2.15855   2.64346   3.15718   3.35703   5.3156
-0.41162   -0.905172   -0.42369   0.0948283   0.580884   1.10236   1.57951   2.10602   2.58088   3.11217   3.34455   5.26557
-0.405039   -0.914396   -0.430891   0.0856042   0.570502   1.09429   1.57144   2.09795   2.57127   3.10526   3.34263   5.25789
-0.389468   -0.936219   -0.447926   0.0637813   0.545941   1.07521   1.55236   2.08091   2.54854   3.08891   3.3381   5.23971
-0.385616   -0.940265   -0.452141   0.0583818   0.539863   1.07048   1.54763   2.0767   2.54291   3.08486   3.33698   5.23522
-0.382994   -0.943018   -0.45501   0.0547072   0.53711   1.06727   1.54442   2.07383   2.53908   3.08211   3.33621   5.23216
-0.363463   -0.963529   -0.476377   0.0273349   0.516599   1.04333   1.52391   2.05246   2.51057   3.0616   3.33053   5.20936
-0.337405   -0.990895   -0.504887   0.00127533   0.489233   1.01139   1.49654   2.02395   2.47252   3.03423   3.32294   5.17894
-0.333606   -0.994884   -0.509043   -0.0025239   0.485244   1.0074   1.49255   2.0198   2.46697   3.03024   3.32183   5.17451
-0.317928   -1.01135   -0.526196   -0.0182024   0.468779   0.990935   1.47609   2.00264   2.45555   3.01378   3.31727   5.15621
-0.285288   -1.04563   -0.558326   -0.0508437   0.434501   0.956657   1.44181   1.96693   2.43176   2.9795   3.30777   5.11811
-0.27234   -1.05923   -0.571073   -0.0637932   0.420902   0.943059   1.42821   1.95277   2.42233   2.9659   3.304   5.103
-0.268487   -1.0626   -0.574865   -0.067646   0.416856   0.939013   1.42417   1.94855   2.41952   2.96185   3.30287   5.0985
-0.265865   -1.06489   -0.577446   -0.070268   0.41418   0.936259   1.42141   1.94568   2.41761   2.9591   3.30211   5.09544
-0.220276   -1.10477   -0.622322   -0.115859   0.367637   0.888383   1.38153   1.89581   2.38439   2.91122   3.28884   5.04223
-0.217655   -1.10706   -0.624903   -0.118481   0.36496   0.886089   1.37924   1.89294   2.38248   2.90847   3.28808   5.03917
-0.199462   -1.12298   -0.642812   -0.136674   0.346386   0.870175   1.36333   1.8793   2.36922   2.88937   3.28278   5.01793
-0.192934   -1.12869   -0.649238   -0.14075   0.339722   0.864465   1.35762   1.87441   2.36446   2.88251   3.28088   5.01031
-0.16816   -1.15036   -0.673625   -0.15622   0.314429   0.842793   1.33594   1.85584   2.33917   2.85649   3.27367   4.9814
-0.155157   -1.16173   -0.686424   -0.164339   0.301154   0.831419   1.32457   1.84609   2.3259   2.84512   3.26988   4.96622
-0.148683   -1.16645   -0.692798   -0.168382   0.294544   0.825756   1.31891   1.84124   2.31929   2.83945   3.26799   4.95866
-0.13049   -1.17971   -0.710706   -0.179741   0.275971   0.809842   1.30755   1.8276   2.30071   2.82354   3.2627   4.93743
-0.127922   -1.18158   -0.712015   -0.181345   0.273349   0.807595   1.30594   1.82568   2.29809   2.82129   3.26195   4.93443
-0.103094   -1.19967   -0.724672   -0.196848   0.259786   0.785877   1.29044   1.80707   2.27274   2.79958   3.25472   4.90545
-0.053546   -1.23577   -0.749931   -0.227787   0.23272   0.757004   1.2595   1.76993   2.22216   2.75623   3.2403   4.84762
-0.0523689   -1.23663   -0.750532   -0.228522   0.232077   0.756318   1.25877   1.7692   2.22096   2.7552   3.23995   4.84624
-0.0352999   -1.24907   -0.759233   -0.23918   0.222753   0.746371   1.24811   1.75854   2.21457   2.74027   3.23498   4.82632
-0.0144853   -1.26424   -0.769844   -0.249285   0.211383   0.734242   1.23511   1.74554   2.20677   2.72206   3.22892   4.80202
-0.00410481   -1.26968   -0.775136   -0.254325   0.205713   0.728193   1.22863   1.73906   2.20289   2.71298   3.2259   4.78991
0.015479   -1.27995   -0.78512   -0.263832   0.195015   0.716781   1.2164   1.72683   2.19555   2.70657   3.2202   4.76705
0.0376313   -1.29157   -0.796413   -0.274587   0.182914   0.703872   1.20026   1.713   2.18726   2.69931   3.21375   4.74119
0.05973   -1.30315   -0.807678   -0.285315   0.170843   0.696151   1.18416   1.6992   2.17899   2.69207   3.20732   4.7154
0.102804   -1.32574   -0.829637   -0.306227   0.155792   0.6811   1.15277   1.6723   2.16286   2.67796   3.19478   4.66512
0.110616   -1.3283   -0.833619   -0.31002   0.153062   0.67837   1.14708   1.66743   2.15993   2.67541   3.1925   4.656
0.1119   -1.32872   -0.834274   -0.310643   0.152613   0.677921   1.14614   1.66701   2.15945   2.67498   3.19213   4.6545
0.151014   -1.34153   -0.854214   -0.329632   0.138946   0.664254   1.11764   1.65419   2.14664   2.66217   3.18074   4.60885
0.154974   -1.34283   -0.855944   -0.331555   0.137562   0.66287   1.11475   1.6529   2.14534   2.66088   3.17959   4.60423
0.156151   -1.34322   -0.856458   -0.332126   0.137151   0.662429   1.1139   1.65251   2.14496   2.66049   3.17924   4.60285
0.175842   -1.34967   -0.865061   -0.341686   0.130271   0.655057   1.1096   1.64606   2.13851   2.65404   3.17351   4.57987
0.183654   -1.35222   -0.868474   -0.343732   0.127541   0.652132   1.10789   1.6435   2.13595   2.65148   3.17124   4.57075
0.290563   -1.38724   -0.91518   -0.371743   0.0901844   0.612105   1.08455   1.60848   2.10093   2.61752   3.14011   4.44596
0.294415   -1.38799   -0.916863   -0.372753   0.0888383   0.610662   1.08371   1.60722   2.09967   2.6163   3.13899   4.44147
0.298375   -1.38876   -0.918593   -0.37379   0.0880699   0.60918   1.08285   1.60592   2.09837   2.61504   3.13784   4.43684
0.299659   -1.38901   -0.919154   -0.374127   0.0878207   0.608699   1.08257   1.60567   2.09795   2.61463   3.13746   4.43535
0.319243   -1.39281   -0.92771   -0.379258   0.0840206   0.601367   1.07829   1.60187   2.09225   2.60841   3.13176   4.41249
0.343964   -1.39761   -0.93851   -0.385735   0.0792237   0.59597   1.07289   1.59708   2.08505   2.60056   3.12456   4.38363
0.385646   -1.40569   -0.95672   -0.396656   0.0711353   0.58687   1.06249   1.58899   2.07292   2.58732   3.11243   4.33498
0.410581   -1.41053   -0.959138   -0.403189   0.0662969   0.581426   1.05627   1.58415   2.06566   2.5794   3.10517   4.30587
0.440492   -1.41634   -0.96204   -0.412987   0.0604928   0.574896   1.04881   1.57835   2.05695   2.5699   3.09646   4.27096
0.441829   -1.4166   -0.962169   -0.413425   0.0602332   0.574604   1.04847   1.57809   2.05666   2.56948   3.09607   4.2694
0.501865   -1.42825   -0.967993   -0.433091   0.0485836   0.561498   1.03349   1.56644   2.04355   2.55899   3.07859   4.19932
0.505718   -1.42909   -0.968367   -0.434353   0.047836   0.560657   1.03253   1.56569   2.04271   2.55832   3.07747   4.19483
0.507055   -1.42938   -0.968496   -0.434791   0.0477062   0.560364   1.0322   1.56543   2.04242   2.55809   3.07708   4.19327
0.508286   -1.42965   -0.968616   -0.435194   0.0475869   0.56023   1.03189   1.56519   2.04215   2.55787   3.07672   4.19183
0.509677   -1.42995   -0.968751   -0.43565   0.0474519   0.560078   1.03174   1.56492   2.04184   2.55763   3.07632   4.19021
0.597002   -1.44902   -0.977221   -0.464254   0.0389816   0.550549   1.02221   1.5573   2.02278   2.54238   3.05089   4.08828
0.59834   -1.44931   -0.977338   -0.464692   0.0388518   0.550403   1.02206   1.55718   2.02249   2.54214   3.05051   4.08672
0.628304   -1.45585   -0.979954   -0.467599   0.0359453   0.547133   1.01879   1.55456   2.01595   2.53691   3.04178   4.05174
0.676622   -1.4664   -0.984171   -0.472286   0.0312586   0.54186   1.01352   1.55035   2.01126   2.52847   3.02771   3.99534
0.689678   -1.46925   -0.985311   -0.473552   0.0299922   0.540436   1.0121   1.54921   2.00999   2.52685   3.02391   3.9801
0.694921   -1.46925   -0.985769   -0.474061   0.0294836   0.539863   1.01152   1.54875   2.00948   2.52619   3.02239   3.97398
0.696152   -1.46925   -0.985876   -0.47418   0.0293642   0.539756   1.01139   1.54864   2.00936   2.52604   3.02203   3.97255
0.717074   -1.46925   -0.987703   -0.476209   0.0273349   0.53793   1.00911   1.54682   2.00733   2.52343   3.01594   3.94813
0.744523   -1.46925   -0.990099   -0.478872   0.0220084   0.535533   1.00611   1.54442   2.00467   2.52001   3.00794   3.91609
0.809696   -1.46925   -0.995788   -0.485194   0.00936196   0.529844   0.998999   1.53407   1.99835   2.51188   2.98897   3.84002
0.831848   -1.46925   -0.997722   -0.485194   0.00506342   0.52791   0.996582   1.53056   1.9962   2.50911   2.98252   3.81416
0.83966   -1.46925   -0.997722   -0.485194   0.00354751   0.527228   0.995729   1.52932   1.99544   2.50814   2.98025   3.80504
0.840998   -1.46925   -0.997722   -0.485194   0.00328793   0.527111   0.995583   1.5291   1.99544   2.50797   2.97986   3.80348
0.842228   -1.46925   -0.997722   -0.485194   0.00304913   0.527004   0.995449   1.52891   1.99544   2.50813   2.9795   3.80204
0.877597   -1.46925   -0.997722   -0.485194   -0.003814   0.523916   0.991589   1.52329   1.99544   2.51253   2.9692   3.76076
0.884018   -1.46925   -0.997722   -0.485194   -0.00505996   0.523356   0.990888   1.52227   1.99544   2.51333   2.96733   3.75326
0.928376   -1.46925   -0.997722   -0.485194   -0.0136674   0.519484   0.990888   1.51523   1.99544   2.51886   2.95442   3.70149
0.929767   -1.46925   -0.997722   -0.485194   -0.013546   0.519362   0.990888   1.51501   1.99544   2.51904   2.95401   3.69986
0.983061   -1.46925   -0.997722   -0.485194   -0.00889581   0.519362   0.990888   1.50655   1.99544   2.52568   2.9385   3.63766
1.00281   -1.46925   -0.997722   -0.485194   -0.00717299   0.519362   0.990888   1.50342   1.99544   2.52814   2.9385   3.61461
1.00548   -1.46925   -0.997722   -0.485194   -0.00693954   0.519362   0.990888   1.50365   1.99544   2.52847   2.9385   3.61149
1.04459   -1.46925   -0.997722   -0.485194   -0.00352658   0.519362   0.990888   1.50706   1.99544   2.53274   2.9385   3.56583
1.05107   -1.46925   -0.997722   -0.484487   -0.00296164   0.519362   0.990888   1.50763   1.99544   2.53345   2.9385   3.55828
1.06675   -1.46925   -0.997722   -0.482778   -0.00159365   0.519362   0.990888   1.509   1.99544   2.53516   2.9385   3.53998
1.07702   -1.46925   -0.998363   -0.481657   -0.000697222   0.519362   0.990888   1.50989   1.99544   2.53628   2.9385   3.52799
1.09543   -1.46925   -0.99951   -0.47965   0.000908879   0.519362   0.990888   1.5115   1.99544   2.53828   2.95452   3.5065
1.11769   -1.46925   -1.0009   -0.477222   0.00285114   0.519362   0.990888   1.51344   1.99544   2.54071   2.97391   3.48052
1.12411   -1.46925   -1.0013   -0.476522   0.00341141   0.518661   0.990888   1.514   1.99544   2.54141   2.9795   3.47303
1.15948   -1.46925   -1.0035   -0.472664   0.00649755   0.514802   0.990888   1.51709   1.99544   2.54527   2.91748   3.43174
1.16333   -1.46992   -1.00374   -0.472244   0.00683371   0.514381   0.990888   1.51742   1.99544   2.54569   2.91072   3.42724
1.17087   -1.47124   -1.00421   -0.471421   0.00551618   0.513558   0.990888   1.51808   1.99544   2.54651   2.89749   3.41844
1.19345   -1.47518   -1.00562   -0.468958   0.00157294   0.511094   0.990888   1.52005   1.99544   2.54897   2.89749   3.39208
1.2155   -1.47903   -1.007   -0.466554   -0.00227687   0.508688   0.990888   1.52198   1.99544   2.56817   2.89749   3.36635
1.23257   -1.48201   -1.00806   -0.464692   -0.00525766   0.506826   0.990888   1.52347   2.00437   2.58303   2.89749   3.34643
1.23776   -1.48292   -1.00838   -0.465599   -0.00616405   0.506259   0.990888   1.52392   2.00708   2.58755   2.89749   3.34037
1.24134   -1.48354   -1.00861   -0.466225   -0.00679011   0.505868   0.990888   1.52481   2.00896   2.59068   2.89749   3.33618
1.27687   -1.48975   -1.01082   -0.472429   -0.0129946   0.501991   0.990888   1.53367   2.02754   2.62161   2.89749   3.29471
1.28763   -1.49092   -1.01149   -0.474308   -0.0148728   0.500817   0.990888   1.53635   2.03316   2.63098   2.89749   3.28216
1.30555   -1.49288   -1.01261   -0.477438   -0.0180031   0.498861   0.990888   1.54081   2.04254   2.70832   2.89749   3.26124
1.30684   -1.49302   -1.01269   -0.477662   -0.0182274   0.499021   0.990888   1.54113   2.04321   2.71386   2.89749   3.25974
1.31138   -1.49352   -1.01298   -0.478456   -0.0190216   0.499588   0.992211   1.54227   2.04559   2.73349   2.89749   3.25443
1.33311   -1.49589   -1.01433   -0.48225   -0.0228154   0.502296   0.998526   1.54768   2.05695   2.80864   2.89749   3.22907
1.33509   -1.4961   -1.01445   -0.482596   -0.0231611   0.502542   0.999101   1.54817   2.06549   2.81549   2.89749   3.22676
1.3353   -1.49613   -1.01447   -0.482633   -0.0231985   0.502569   0.999164   1.54823   2.06641   2.81577   2.89749   3.22651
1.35687   -1.49848   -1.01581   -0.486399   -0.0269642   0.505257   1.00543   1.5536   2.15945   2.8439   2.89749   3.20134
1.38223   -1.50125   -1.01739   -0.490828   -0.0313933   0.508418   1.01281   1.55992   2.22541   2.87699   2.89749   3.17174
1.39555   -1.5027   -1.01822   -0.493155   -0.03372   0.510079   1.01668   1.56324   2.26006   2.8799   2.89749   3.15619
1.39812   -1.50298   -1.01843   -0.493603   -0.0341686   0.510399   1.01742   1.56388   2.26674   2.88046   2.89749   3.15319
1.40229   -1.50344   -1.01876   -0.494332   -0.0336484   0.510919   1.01864   1.56492   2.27759   2.88137   2.89749   3.14832
1.40417   -1.50364   -1.01891   -0.494659   -0.0334149   0.511152   1.01918   1.56817   2.28246   2.88178   2.89749   3.14613
1.42803   -1.50624   -1.0208   -0.498827   -0.0304405   0.514127   1.02612   1.60964   2.42597   2.88698   2.89749   3.11828
1.42926   -1.50638   -1.0209   -0.499042   -0.0302871   0.51428   1.02648   1.61178   2.43337   2.88725   2.89749   3.11684
1.44788   -1.50841   -1.02238   -0.502293   -0.0279662   0.516601   1.03189   1.64414   2.54534   2.89131   2.89749   3.0951
1.44949   -1.50859   -1.0225   -0.502574   -0.0277661   0.516801   1.03329   1.64692   2.555   2.89166   2.89749   3.09323
1.4519   -1.50885   -1.02269   -0.502994   -0.027466   0.517101   1.03539   1.65731   2.56948   2.89219   2.89749   3.09042
1.46474   -1.51025   -1.02371   -0.505237   -0.0258654   0.518702   1.04657   1.71272   2.66832   2.89499   2.89749   3.07543
1.46736   -1.51025   -1.02392   -0.505695   -0.0255386   0.519029   1.04885   1.72403   2.6885   2.89556   2.89749   3.07237
1.47004   -1.51025   -1.02413   -0.5055   -0.0252052   0.519362   1.05118   1.73558   2.70909   2.89614   2.89749   3.06925
1.47325   -1.51025   -1.02439   -0.505267   -0.024805   0.521227   1.05398   1.74943   2.73381   2.89684   2.89749   3.0655
1.47587   -1.51025   -1.0246   -0.505076   -0.0244782   0.522751   1.05626   1.76298   2.75399   2.89741   2.89749   3.06244
1.47624   -1.51025   -1.02463   -0.505049   -0.0244315   0.522968   1.05659   1.76491   2.75528   2.89749   2.89749   3.062
1.49706   -1.51025   -1.02628   -0.503535   -0.0218372   0.535061   1.07471   1.87244   2.82729   2.89749   2.89749   3.03771
1.49957   -1.51025   -1.02648   -0.503352   -0.0215238   0.536522   1.0769   1.88968   2.83599   2.89749   2.89749   3.03477
1.49979   -1.51025   -1.0265   -0.503337   -0.0214971   0.536646   1.07709   1.89115   2.918   2.89749   2.89749   3.03452
1.51851   -1.51025   -1.02798   -0.501975   -0.0191629   0.547526   1.09339   2.01957   2.918   2.89749   2.89749   3.01266
1.52098   -1.51025   -1.02818   -0.501796   -0.0188561   0.548956   1.09767   2.03645   2.918   2.89749   2.89749   3.00979
1.52135   -1.51025   -1.02821   -0.501769   -0.0188094   0.549174   1.09832   2.17995   2.918   2.89749   2.89749   3.00935
1.54527   -1.51025   -1.0301   -0.50003   -0.0158282   0.563069   1.13988   2.34396   2.918   2.89749   2.89749   2.98143
1.54671   -1.51025   -1.03022   -0.499925   -0.0156482   0.563908   1.14239   2.35265   2.918   2.89749   2.89749   2.97975
1.54693   -1.51025   -1.03024   -0.499909   -0.0156215   0.564033   1.14276   2.35394   2.918   2.89749   2.89745   2.9795
1.5626   -1.51025   -1.03148   -0.498769   -0.0136674   0.573141   1.17001   2.44822   2.918   2.89749   2.89402   2.9612
1.56571   -1.51025   -1.03173   -0.498543   -0.0127653   0.574944   1.1754   2.46688   2.918   2.89749   2.89335   2.95758
1.56913   -1.51025   -1.032   -0.498294   -0.0117697   0.576933   1.1843   2.48747   2.918   2.89749   2.8926   2.95358
1.56961   -1.51025   -1.03204   -0.498259   -0.0116298   0.577213   1.18556   2.67198   2.918   2.89749   2.89249   2.95302
1.56999   -1.51025   -1.03207   -0.498232   -0.0115209   0.577431   1.18653   2.81549   2.918   2.89749   2.89241   2.95258
1.5702   -1.51025   -1.03208   -0.498216   -0.0114587   0.577555   1.18709   2.81623   2.918   2.89749   2.89237   2.95233
1.59369   -1.51025   -1.03395   -0.496508   -0.00463013   0.591202   1.24817   2.89749   2.918   2.88723   2.88724   2.92491
1.61119   -1.51025   -1.03534   -0.495236   0.000456272   0.601367   1.29367   2.86167   2.918   2.87959   2.88342   2.90449
1.61301   -1.51025   -1.03548   -0.495104   0.000985133   0.60374   1.29841   2.85795   2.918   2.87879   2.88302   2.90237
1.61718   -1.51025   -1.03581   -0.4948   0.0021984   0.609186   1.31105   2.8494   2.918   2.87697   2.88211   2.89749
1.61724   -1.51025   -1.03582   -0.494796   0.00221396   0.609255   1.31122   2.84929   2.918   2.87695   2.8821   2.8974
1.64062   -1.51025   -1.03767   -0.493096   0.00901138   0.639763   1.38208   2.80142   2.87699   2.86673   2.87699   2.8564
1.65389   -1.51025   -1.03872   -0.492131   0.0128689   0.657076   1.42229   2.77425   2.85372   2.86093   2.84787   2.83313
1.66036   -1.51025   -1.03872   -0.49166   0.0147511   0.665523   1.44191   2.761   2.84237   2.85811   2.83367   2.82178
